Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2019-11-10,Antwerp,Club Brugge,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.0,-0.19999999999999996,0.4,0.372093023255814,-0.39999999999999997,0
2019-11-10,Genk,Gent,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.6000000000000001,-0.19999999999999996,0.3333333333333333,0.3230769230769231,0.19999999999999996,2
2019-11-10,Standard,Mechelen,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.0,-0.19999999999999996,0.16666666666666666,0.3611111111111111,0.0,2
2019-11-21,Antwerp,Gent,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.5999999999999999,2.220446049250313e-16,0.4,0.3230769230769231,-0.2,0
2019-11-23,Eupen,Standard,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.7999999999999999,-0.3999999999999999,0.25,0.16666666666666666,-0.2,2
2019-11-23,Mechelen,Waregem,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.5999999999999999,0.0,0.3611111111111111,0.44642857142857145,0.2,2
2019-11-23,Waasland-Beveren,Cercle Brugge,D,2.0,2.2,13.8,6.6,5.0,0.4,1.2,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.3999999999999999,0.5999999999999999,0.4459459459459459,0.30952380952380953,0.2,1
2019-11-23,Mouscron,Genk,D,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,-0.8,0.2602739726027397,0.3333333333333333,-0.39999999999999997,1
2019-11-24,Gent,Antwerp,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-2.220446049250313e-16,0.3230769230769231,0.4,0.2,1
2019-11-24,Anderlecht,Kortrijk,D,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.8000000000000003,1.1999999999999997,0.3283582089552239,0.31818181818181823,0.19999999999999996,1
2019-11-24,St Truiden,Charleroi,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.2000000000000002,-1.8,0.33333333333333337,0.275,-0.6,2
2019-11-29,Antwerp,Mechelen,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.5999999999999999,0.40000000000000013,0.4,0.3611111111111111,-0.2,0
2019-11-30,Club Brugge,Mouscron,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.0,1.2000000000000002,0.372093023255814,0.2602739726027397,0.39999999999999997,0
2019-11-30,Charleroi,Waasland-Beveren,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.6000000000000001,0.40000000000000036,0.275,0.4459459459459459,0.19999999999999996,0
2019-11-30,Waregem,Eupen,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.20000000000000007,0.5999999999999999,0.44642857142857145,0.25,0.0,0
2019-11-30,Genk,St Truiden,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.4,1.7999999999999998,0.3333333333333333,0.33333333333333337,0.6,2
2019-12-01,Standard,Cercle Brugge,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.6000000000000001,0.16666666666666666,0.30952380952380953,0.2,0
2019-12-01,Kortrijk,Gent,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.7999999999999998,0.31818181818181823,0.3230769230769231,0.0,2
2019-12-06,Waasland-Beveren,Antwerp,A,2.0,2.2,13.8,6.6,5.0,0.4,1.2,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.3999999999999999,-0.6000000000000003,0.4459459459459459,0.4,0.2,2
2019-12-07,Mechelen,Kortrijk,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.0,0.3999999999999999,0.3611111111111111,0.31818181818181823,0.0,1
2019-12-07,Cercle Brugge,Genk,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,-1.0,0.30952380952380953,0.3333333333333333,-0.39999999999999997,2
2019-12-07,Gent,Waregem,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.5999999999999999,0.3999999999999999,0.3230769230769231,0.44642857142857145,0.2,0
2019-12-07,St Truiden,Club Brugge,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.2000000000000002,-2.2,0.33333333333333337,0.372093023255814,-0.6,2
2019-12-08,Mouscron,Standard,D,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.5999999999999999,-0.40000000000000013,0.2602739726027397,0.16666666666666666,-0.2,1
2019-12-08,Anderlecht,Charleroi,D,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.40000000000000013,0.5999999999999998,0.3283582089552239,0.275,0.0,1
2019-12-08,Eupen,Oostende,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.0,1.6000000000000003,0.25,0.36708860759493667,0.0,0
2019-12-13,Kortrijk,Mouscron,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.5999999999999999,0.20000000000000018,0.31818181818181823,0.2602739726027397,0.2,2
2019-12-14,Antwerp,Eupen,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.20000000000000007,1.0,0.4,0.25,0.0,0
2019-12-14,Charleroi,Cercle Brugge,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.0,1.0000000000000002,0.275,0.30952380952380953,0.39999999999999997,0
2019-12-14,Waregem,St Truiden,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.20000000000000007,1.5999999999999999,0.44642857142857145,0.33333333333333337,0.2,0
2019-12-14,Genk,Waasland-Beveren,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.8,0.40000000000000013,0.3333333333333333,0.4459459459459459,0.19999999999999996,0
2019-12-15,Standard,Anderlecht,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.9999999999999999,0.16666666666666666,0.3283582089552239,-0.19999999999999996,1
2019-12-15,Club Brugge,Mechelen,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.40000000000000013,0.6000000000000001,0.372093023255814,0.3611111111111111,0.19999999999999996,0
2019-12-15,Oostende,Gent,H,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.7999999999999999,-2.6,0.36708860759493667,0.3230769230769231,-0.2,0
2019-12-20,Mechelen,Oostende,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.7999999999999999,2.2,0.3611111111111111,0.36708860759493667,0.2,0
2019-12-21,Mouscron,Charleroi,D,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.0,-0.8000000000000003,0.2602739726027397,0.275,-0.39999999999999997,1
2019-12-21,Cercle Brugge,Waregem,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.0,-0.8,0.30952380952380953,0.44642857142857145,0.0,0
2019-12-21,Eupen,Kortrijk,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.7999999999999999,-0.19999999999999996,0.25,0.31818181818181823,-0.2,2
2019-12-21,Waasland-Beveren,Standard,H,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.19999999999999996,-2.220446049250313e-16,0.4459459459459459,0.16666666666666666,0.0,0
2019-12-22,Gent,Club Brugge,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.20000000000000018,0.3230769230769231,0.372093023255814,-0.19999999999999996,1
2019-12-22,St Truiden,Antwerp,D,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.2,15.0,6.4,7.8,0.2,0.8,-0.20000000000000007,-2.0,0.33333333333333337,0.4,-0.2,1
2019-12-22,Anderlecht,Genk,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.20000000000000018,0.6,0.3283582089552239,0.3333333333333333,0.0,0
2019-12-26,Genk,Eupen,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,0.7999999999999998,0.3333333333333333,0.25,0.39999999999999997,0
2019-12-26,Kortrijk,Cercle Brugge,H,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.40000000000000013,0.31818181818181823,0.30952380952380953,0.2,0
2019-12-26,Mouscron,Mechelen,A,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.5999999999999999,-0.6000000000000001,0.2602739726027397,0.3611111111111111,-0.2,2
2019-12-26,Waasland-Beveren,St Truiden,H,2.0,2.2,13.8,6.6,5.0,0.4,1.2,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.6,1.3999999999999997,0.4459459459459459,0.33333333333333337,0.4,0
2019-12-26,Club Brugge,Waregem,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.0,0.6000000000000001,0.372093023255814,0.44642857142857145,0.39999999999999997,0
2019-12-26,Standard,Gent,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.5999999999999999,0.16666666666666666,0.3230769230769231,0.0,2
2019-12-27,Charleroi,Oostende,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.2000000000000002,2.4000000000000004,0.275,0.36708860759493667,0.39999999999999997,0
2019-12-27,Antwerp,Anderlecht,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.4000000000000001,-0.3999999999999998,0.4,0.3283582089552239,-0.39999999999999997,1
2020-01-17,Mechelen,Standard,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.0,0.19999999999999996,0.3611111111111111,0.16666666666666666,0.0,2
2020-01-18,Eupen,Charleroi,D,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.2000000000000002,-0.8,0.25,0.275,-0.39999999999999997,1
2020-01-18,Oostende,Waasland-Beveren,A,0.8,3.0,14.8,5.8,5.4,0.2,0.6,2.0,2.2,13.8,6.6,5.0,0.4,1.2,-0.6,-2.0,0.36708860759493667,0.4459459459459459,-0.2,2
2020-01-18,St Truiden,Kortrijk,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.7999999999999999,-1.2,0.33333333333333337,0.31818181818181823,-0.4,0
2020-01-18,Gent,Mouscron,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.5999999999999999,1.0,0.3230769230769231,0.2602739726027397,0.2,0
2020-01-19,Cercle Brugge,Antwerp,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.0,-1.2000000000000002,0.30952380952380953,0.4,0.0,2
2020-01-19,Anderlecht,Club Brugge,A,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.40000000000000013,0.19999999999999984,0.3283582089552239,0.372093023255814,0.0,2
2020-01-19,Waregem,Genk,A,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,-0.19999999999999996,0.44642857142857145,0.3333333333333333,-0.39999999999999997,2
2020-01-24,Standard,Oostende,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.7999999999999999,2.0,0.16666666666666666,0.36708860759493667,0.2,0
2020-01-25,Mouscron,St Truiden,A,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.20000000000000007,0.9999999999999998,0.2602739726027397,0.33333333333333337,0.2,2
2020-01-25,Waasland-Beveren,Eupen,A,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.6,0.3999999999999997,0.4459459459459459,0.25,0.2,2
2020-01-25,Gent,Genk,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.6000000000000001,0.19999999999999996,0.3230769230769231,0.3333333333333333,-0.19999999999999996,0
2020-01-26,Cercle Brugge,Anderlecht,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.4000000000000001,-1.6,0.30952380952380953,0.3283582089552239,-0.39999999999999997,2
2020-01-26,Kortrijk,Club Brugge,D,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-1.0,0.31818181818181823,0.372093023255814,-0.19999999999999996,1
2020-01-26,Antwerp,Waregem,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.0,0.40000000000000013,0.4,0.44642857142857145,0.0,0
2020-01-29,Charleroi,Club Brugge,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.0,-0.3999999999999999,0.275,0.372093023255814,0.0,1
2020-01-31,Kortrijk,Standard,H,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.0,-0.19999999999999996,0.31818181818181823,0.16666666666666666,0.0,0
2020-02-01,Genk,Charleroi,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.19999999999999996,-2.220446049250313e-16,0.3333333333333333,0.275,0.0,0
2020-02-01,Eupen,Cercle Brugge,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.2,2.0,15.8,5.2,7.6,0.2,0.8,-0.20000000000000007,0.20000000000000018,0.25,0.30952380952380953,0.0,0
2020-02-01,Oostende,St Truiden,H,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.0,-0.6000000000000003,0.36708860759493667,0.33333333333333337,0.2,0
2020-02-01,Mechelen,Gent,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.3999999999999999,0.3611111111111111,0.3230769230769231,0.0,2
2020-02-02,Club Brugge,Antwerp,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,0.19999999999999996,0.372093023255814,0.4,0.39999999999999997,0
2020-02-02,Anderlecht,Mouscron,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.4000000000000001,1.4,0.3283582089552239,0.2602739726027397,0.39999999999999997,0
2020-02-02,Waregem,Waasland-Beveren,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,2.0,2.2,13.8,6.6,5.0,0.4,1.2,-0.3999999999999999,0.20000000000000018,0.44642857142857145,0.4459459459459459,-0.2,0
2020-02-07,Gent,Anderlecht,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.4,0.3230769230769231,0.3283582089552239,-0.19999999999999996,1
2020-02-08,Charleroi,Waregem,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.0,0.20000000000000018,0.275,0.44642857142857145,0.39999999999999997,0
2020-02-08,Cercle Brugge,Mechelen,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.5999999999999999,-0.8,0.30952380952380953,0.3611111111111111,-0.2,0
2020-02-08,St Truiden,Eupen,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.0,-1.0,0.33333333333333337,0.25,-0.2,0
2020-02-08,Mouscron,Oostende,H,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.20000000000000007,1.6,0.2602739726027397,0.36708860759493667,0.0,0
2020-02-11,Charleroi,Mechelen,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.40000000000000013,0.20000000000000018,0.275,0.3611111111111111,0.19999999999999996,0
2020-02-12,Standard,Club Brugge,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.8,0.16666666666666666,0.372093023255814,-0.19999999999999996,1
2020-02-12,Waasland-Beveren,Kortrijk,A,2.0,2.2,13.8,6.6,5.0,0.4,1.2,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.19999999999999996,0.19999999999999973,0.4459459459459459,0.31818181818181823,0.0,2
2020-02-13,Antwerp,Genk,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,0.20000000000000018,0.4,0.3333333333333333,-0.39999999999999997,1
2020-02-14,Eupen,Gent,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.7999999999999999,-0.9999999999999998,0.25,0.3230769230769231,-0.2,2
2020-02-15,Club Brugge,Waasland-Beveren,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.6000000000000001,0.8000000000000003,0.372093023255814,0.4459459459459459,0.19999999999999996,0
2020-02-15,Oostende,Kortrijk,A,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.7999999999999999,-1.8000000000000003,0.36708860759493667,0.31818181818181823,-0.2,2
2020-02-15,St Truiden,Cercle Brugge,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2,2.0,15.8,5.2,7.6,0.2,0.8,-0.20000000000000007,-0.7999999999999998,0.33333333333333337,0.30952380952380953,-0.2,2
2020-02-15,Mechelen,Anderlecht,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.7999999999999999,0.3611111111111111,0.3283582089552239,-0.19999999999999996,0
2020-02-16,Antwerp,Charleroi,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.0,0.19999999999999996,0.4,0.275,-0.39999999999999997,1
2020-02-16,Genk,Standard,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.6000000000000001,0.3999999999999999,0.3333333333333333,0.16666666666666666,0.19999999999999996,2
2020-02-16,Waregem,Mouscron,A,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.0,0.6000000000000001,0.44642857142857145,0.2602739726027397,0.0,2
2020-02-21,Kortrijk,Genk,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.6000000000000001,-0.5999999999999999,0.31818181818181823,0.3333333333333333,-0.19999999999999996,2
2020-02-22,Standard,Antwerp,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-0.6000000000000001,0.16666666666666666,0.4,0.2,0
2020-02-22,Mouscron,Cercle Brugge,A,1.2,1.8,13.6,3.8,5.2,0.2,0.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.0,0.19999999999999996,0.2602739726027397,0.30952380952380953,0.0,2
2020-02-22,Oostende,Waregem,D,0.8,3.0,14.8,5.8,5.4,0.2,0.6,2.2,2.2,10.2,5.0,4.4,0.2,0.8,-0.20000000000000007,-2.2,0.36708860759493667,0.44642857142857145,0.0,1
2020-02-22,Mechelen,Waasland-Beveren,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,2.0,2.2,13.8,6.6,5.0,0.4,1.2,0.19999999999999996,0.20000000000000018,0.3611111111111111,0.4459459459459459,0.0,0
2020-02-23,Club Brugge,Charleroi,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.0,0.3999999999999999,0.372093023255814,0.275,0.0,0
2020-02-23,Anderlecht,Eupen,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.4,0.3283582089552239,0.25,0.39999999999999997,0
2020-02-23,Gent,St Truiden,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.9999999999999998,0.3230769230769231,0.33333333333333337,0.4,0
2020-02-28,St Truiden,Mechelen,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.7999999999999999,-1.5999999999999999,0.33333333333333337,0.3611111111111111,-0.4,2
2020-02-29,Waasland-Beveren,Anderlecht,A,2.0,2.2,13.8,6.6,5.0,0.4,1.2,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.0000000000000002,-1.0,0.4459459459459459,0.3283582089552239,-0.19999999999999996,2
2020-02-29,Eupen,Mouscron,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.2,1.8,13.6,3.8,5.2,0.2,0.8,-0.20000000000000007,2.220446049250313e-16,0.25,0.2602739726027397,0.0,0
2020-02-29,Waregem,Kortrijk,D,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.5999999999999999,0.3999999999999999,0.44642857142857145,0.31818181818181823,-0.2,1
2020-02-29,Antwerp,Oostende,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.20000000000000007,2.6000000000000005,0.4,0.36708860759493667,0.0,0
2020-03-01,Genk,Club Brugge,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.19999999999999996,-0.40000000000000013,0.3333333333333333,0.372093023255814,0.0,2
2020-03-01,Charleroi,Standard,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,0.40000000000000013,0.275,0.16666666666666666,0.19999999999999996,0
2020-03-01,Cercle Brugge,Gent,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.5999999999999999,-1.2,0.30952380952380953,0.3230769230769231,-0.2,0
2020-03-07,Anderlecht,Waregem,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.4000000000000001,0.7999999999999999,0.3283582089552239,0.44642857142857145,0.39999999999999997,0
2020-03-07,Club Brugge,Cercle Brugge,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.0,1.4000000000000001,0.372093023255814,0.30952380952380953,0.39999999999999997,0
2020-03-07,Gent,Charleroi,A,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-0.40000000000000013,0.19999999999999973,0.3230769230769231,0.275,-0.19999999999999996,2
2020-03-07,Kortrijk,Antwerp,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-0.8,0.31818181818181823,0.4,0.2,2
2020-03-07,Mechelen,Eupen,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.7999999999999999,0.5999999999999999,0.3611111111111111,0.25,0.2,1
2020-03-07,Mouscron,Waasland-Beveren,H,1.2,1.8,13.6,3.8,5.2,0.2,0.8,2.0,2.2,13.8,6.6,5.0,0.4,1.2,-0.3999999999999999,-0.3999999999999999,0.2602739726027397,0.4459459459459459,-0.2,0
2020-03-07,Oostende,Genk,A,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.4,-2.4000000000000004,0.36708860759493667,0.3333333333333333,-0.39999999999999997,2
2020-03-07,Standard,St Truiden,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.4,0.16666666666666666,0.33333333333333337,0.4,1
2020-08-08,Club Brugge,Charleroi,A,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.0,0.3999999999999999,0.372093023255814,0.275,0.0,2
2020-08-08,Antwerp,Mouscron,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.2,1.8,13.6,3.8,5.2,0.2,0.8,0.0,1.0000000000000002,0.4,0.2602739726027397,0.0,1
2020-08-08,Standard,Cercle Brugge,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.6000000000000001,0.16666666666666666,0.30952380952380953,0.2,0
